time	I(R5)
Step Information: R=1  (Step: 1/11)
6.601533390591343e-01	-2.637705e-02
6.611533390591343e-01	-2.630036e-02
6.621533390591343e-01	-2.621633e-02
6.631533390591343e-01	-2.612593e-02
6.641533390591343e-01	-2.602832e-02
6.651533390591343e-01	-2.592452e-02
6.661533390591343e-01	-2.581363e-02
6.671533390591343e-01	-2.569671e-02
6.681533390591343e-01	-2.557250e-02
6.691533390591343e-01	-2.544303e-02
6.701533390591343e-01	-2.530635e-02
6.711533390591343e-01	-2.516387e-02
6.721533390591343e-01	-2.501450e-02
6.731533390591343e-01	-2.485936e-02
6.741533390591343e-01	-2.469721e-02
6.761533390591343e-01	-2.435389e-02
6.781533390591343e-01	-2.398294e-02
6.801533390591343e-01	-2.358083e-02
6.821533390591343e-01	-2.313969e-02
6.831533390591343e-01	-2.291132e-02
6.841533390591343e-01	-2.268620e-02
6.851533390591343e-01	-2.245051e-02
6.861533390591343e-01	-2.212001e-02
6.871533390591343e-01	-2.165766e-02
6.911533390591343e-01	-1.976960e-02
6.921533390591343e-01	-1.897764e-02
6.926161652262499e-01	-1.814437e-02
6.931451094172391e-01	-1.702459e-02
6.941451094172391e-01	-1.463362e-02
6.981451094172391e-01	-4.660914e-03
6.991451094172391e-01	-2.150023e-03
7.001451094172391e-01	3.629670e-04
7.011451094172391e-01	2.875622e-03
7.021451094172391e-01	5.385426e-03
7.061451094172391e-01	1.534694e-02
7.071451094172391e-01	1.765060e-02
7.081451094172391e-01	1.935109e-02
7.091451094172391e-01	1.991098e-02
7.121451094172391e-01	2.132647e-02
7.131451094172391e-01	2.179233e-02
7.141451094172391e-01	2.224349e-02
7.151451094172391e-01	2.252844e-02
7.161451094172391e-01	2.275343e-02
7.171451094172391e-01	2.297807e-02
7.181451094172391e-01	2.320405e-02
7.201451094172391e-01	2.364339e-02
7.221451094172391e-01	2.404033e-02
7.241451094172391e-01	2.440692e-02
7.261451094172391e-01	2.474624e-02
7.271451094172391e-01	2.490654e-02
7.281451094172391e-01	2.505969e-02
7.291451094172391e-01	2.520723e-02
7.301451094172391e-01	2.534775e-02
7.311451094172391e-01	2.548217e-02
7.321451094172391e-01	2.561007e-02
7.331451094172391e-01	2.573242e-02
7.341451094172391e-01	2.584735e-02
7.351451094172391e-01	2.595630e-02
7.361451094172391e-01	2.605809e-02
7.371451094172391e-01	2.615372e-02
7.381451094172391e-01	2.624206e-02
7.391451094172391e-01	2.632407e-02
7.401451094172391e-01	2.639866e-02
7.411451094172391e-01	2.646675e-02
7.421451094172391e-01	2.652731e-02
7.431451094172391e-01	2.658122e-02
7.441451094172391e-01	2.662749e-02
7.451451094172391e-01	2.666699e-02
7.461451094172391e-01	2.669876e-02
7.471451094172391e-01	2.672367e-02
7.481451094172391e-01	2.674080e-02
7.491451094172391e-01	2.675101e-02
7.501451094172391e-01	2.675341e-02
7.511451094172391e-01	2.674886e-02
7.521451094172391e-01	2.673652e-02
7.531451094172391e-01	2.671725e-02
7.541451094172391e-01	2.669023e-02
7.551451094172391e-01	2.665633e-02
7.561451094172391e-01	2.661473e-02
7.571451094172391e-01	2.656636e-02
7.581451094172391e-01	2.651040e-02
7.591451094172391e-01	2.644776e-02
7.601451094172391e-01	2.637765e-02
7.611451094172391e-01	2.630102e-02
7.621451094172391e-01	2.621704e-02
7.631451094172391e-01	2.612670e-02
7.641451094172391e-01	2.602915e-02
7.651451094172391e-01	2.592540e-02
7.661451094172391e-01	2.581457e-02
7.671451094172391e-01	2.569770e-02
7.681451094172391e-01	2.557355e-02
7.691451094172391e-01	2.544413e-02
7.701451094172391e-01	2.530750e-02
7.711451094172391e-01	2.516508e-02
7.721451094172391e-01	2.501575e-02
7.731451094172391e-01	2.486067e-02
7.741451094172391e-01	2.469857e-02
7.761451094172391e-01	2.435536e-02
7.781451094172391e-01	2.398453e-02
7.801451094172391e-01	2.358256e-02
7.821451094172391e-01	2.314161e-02
7.831451094172391e-01	2.291316e-02
7.841451094172391e-01	2.268807e-02
7.851451094172391e-01	2.245260e-02
7.861451094172391e-01	2.212391e-02
7.871451094172391e-01	2.166146e-02
7.911451094172391e-01	1.977359e-02
7.921451094172391e-01	1.899029e-02
7.926100437194701e-01	1.815658e-02
7.931413972077339e-01	1.703283e-02
7.941413972077339e-01	1.464279e-02
7.981413972077339e-01	4.670226e-03
7.991413972077339e-01	2.159351e-03
8.001413972077339e-01	-3.536392e-04
8.011413972077339e-01	-2.866296e-03
8.021413972077339e-01	-5.376119e-03
8.061413972077339e-01	-1.533778e-02
8.071413972077339e-01	-1.764276e-02
8.081413972077339e-01	-1.934758e-02
8.091413972077339e-01	-1.990919e-02
8.121413972077339e-01	-2.132475e-02
8.131413972077339e-01	-2.179063e-02
8.141413972077339e-01	-2.224216e-02
8.151413972077339e-01	-2.252763e-02
8.161413972077339e-01	-2.275260e-02
8.171413972077339e-01	-2.297723e-02
8.181413972077339e-01	-2.320320e-02
8.201413972077339e-01	-2.364262e-02
8.221413972077339e-01	-2.403962e-02
8.241413972077339e-01	-2.440626e-02
8.261413972077339e-01	-2.474563e-02
8.271413972077339e-01	-2.490596e-02
8.281413972077339e-01	-2.505913e-02
8.291413972077339e-01	-2.520670e-02
8.301413972077339e-01	-2.534723e-02
8.311413972077339e-01	-2.548168e-02
8.321413972077339e-01	-2.560961e-02
8.331413972077339e-01	-2.573198e-02
8.341413972077339e-01	-2.584693e-02
8.351413972077339e-01	-2.595591e-02
8.361413972077339e-01	-2.605772e-02
8.371413972077340e-01	-2.615338e-02
8.381413972077340e-01	-2.624174e-02
8.391413972077340e-01	-2.632377e-02
8.401413972077340e-01	-2.639839e-02
8.411413972077340e-01	-2.646651e-02
8.421413972077340e-01	-2.652710e-02
8.431413972077340e-01	-2.658103e-02
8.441413972077340e-01	-2.662733e-02
8.451413972077340e-01	-2.666685e-02
8.461413972077340e-01	-2.669866e-02
8.471413972077340e-01	-2.672359e-02
8.481413972077340e-01	-2.674075e-02
8.491413972077340e-01	-2.675098e-02
8.501413972077340e-01	-2.675341e-02
8.511413972077340e-01	-2.674890e-02
8.521413972077340e-01	-2.673658e-02
8.531413972077340e-01	-2.671734e-02
8.541413972077340e-01	-2.669034e-02
8.551413972077340e-01	-2.665647e-02
8.561413972077340e-01	-2.661490e-02
8.571413972077340e-01	-2.656656e-02
8.581413972077340e-01	-2.651061e-02
8.591413972077340e-01	-2.644801e-02
8.601413972077340e-01	-2.637793e-02
8.611413972077340e-01	-2.630132e-02
8.621413972077340e-01	-2.621737e-02
8.631413972077340e-01	-2.612705e-02
8.641413972077340e-01	-2.602952e-02
8.651413972077340e-01	-2.592580e-02
8.661413972077340e-01	-2.581499e-02
8.671413972077340e-01	-2.569815e-02
8.681413972077340e-01	-2.557402e-02
8.691413972077340e-01	-2.544462e-02
8.701413972077340e-01	-2.530802e-02
8.711413972077340e-01	-2.516562e-02
8.721413972077340e-01	-2.501632e-02
8.731413972077340e-01	-2.486126e-02
8.741413972077340e-01	-2.469919e-02
8.761413972077340e-01	-2.435602e-02
8.781413972077340e-01	-2.398524e-02
8.801413972077340e-01	-2.358333e-02
8.821413972077340e-01	-2.314247e-02
8.831413972077340e-01	-2.291399e-02
8.841413972077340e-01	-2.268892e-02
8.851413972077340e-01	-2.245354e-02
8.861413972077340e-01	-2.212567e-02
8.871413972077340e-01	-2.166317e-02
8.911413972077340e-01	-1.977539e-02
8.921413972077340e-01	-1.899596e-02
8.926073235741210e-01	-1.816199e-02
8.931398108499918e-01	-1.703635e-02
8.941398108499918e-01	-1.464671e-02
8.981398108499918e-01	-4.674205e-03
8.991398108499918e-01	-2.163338e-03
9.001398108499918e-01	3.496532e-04
9.011398108499918e-01	2.862311e-03
9.021398108499918e-01	5.372142e-03
9.061398108499918e-01	1.533387e-02
9.071398108499918e-01	1.763941e-02
9.081398108499918e-01	1.934607e-02
9.091398108499918e-01	1.990843e-02
9.121398108499919e-01	2.132401e-02
9.131398108499919e-01	2.178990e-02
9.141398108499919e-01	2.224159e-02
9.151398108499919e-01	2.252728e-02
9.161398108499919e-01	2.275224e-02
9.171398108499919e-01	2.297688e-02
9.181398108499919e-01	2.320284e-02
9.201398108499919e-01	2.364229e-02
9.221398108499919e-01	2.403932e-02
9.241398108499919e-01	2.440598e-02
9.261398108499919e-01	2.474537e-02
9.271398108499919e-01	2.490571e-02
9.281398108499919e-01	2.505889e-02
9.291398108499919e-01	2.520647e-02
9.301398108499919e-01	2.534702e-02
9.311398108499919e-01	2.548148e-02
9.321398108499919e-01	2.560941e-02
9.331398108499919e-01	2.573179e-02
9.341398108499919e-01	2.584675e-02
9.351398108499919e-01	2.595574e-02
9.361398108499919e-01	2.605757e-02
9.371398108499919e-01	2.615323e-02
9.381398108499919e-01	2.624161e-02
9.391398108499919e-01	2.632365e-02
9.401398108499919e-01	2.639828e-02
9.411398108499919e-01	2.646641e-02
9.421398108499919e-01	2.652701e-02
9.431398108499919e-01	2.658095e-02
9.441398108499919e-01	2.662726e-02
9.451398108499919e-01	2.666680e-02
9.461398108499919e-01	2.669861e-02
9.471398108499919e-01	2.672356e-02
9.481398108499919e-01	2.674073e-02
9.491398108499919e-01	2.675097e-02
9.501398108499919e-01	2.675341e-02
9.511398108499919e-01	2.674891e-02
9.521398108499919e-01	2.673661e-02
9.531398108499919e-01	2.671738e-02
9.541398108499919e-01	2.669039e-02
9.551398108499919e-01	2.665653e-02
9.561398108499919e-01	2.661497e-02
9.571398108499919e-01	2.656664e-02
9.581398108499919e-01	2.651071e-02
9.591398108499919e-01	2.644812e-02
9.601398108499919e-01	2.637804e-02
9.611398108499919e-01	2.630145e-02
9.621398108499919e-01	2.621751e-02
9.631398108499919e-01	2.612720e-02
9.641398108499919e-01	2.602968e-02
9.651398108499919e-01	2.592597e-02
9.661398108499919e-01	2.581517e-02
9.671398108499919e-01	2.569834e-02
9.681398108499919e-01	2.557422e-02
9.691398108499919e-01	2.544483e-02
9.701398108499919e-01	2.530824e-02
9.711398108499919e-01	2.516585e-02
9.721398108499919e-01	2.501656e-02
9.731398108499919e-01	2.486151e-02
9.741398108499919e-01	2.469945e-02
9.761398108499919e-01	2.435631e-02
9.781398108499919e-01	2.398555e-02
9.801398108499919e-01	2.358367e-02
9.821398108499919e-01	2.314284e-02
9.831398108499919e-01	2.291434e-02
9.841398108499919e-01	2.268928e-02
9.851398108499919e-01	2.245394e-02
9.861398108499919e-01	2.212642e-02
9.871398108499919e-01	2.166390e-02
9.911398108499919e-01	1.977616e-02
9.921398108499919e-01	1.899838e-02
9.926061685841483e-01	1.816429e-02
9.931391488517555e-01	1.703781e-02
9.941391488517555e-01	1.464835e-02
9.981391488517555e-01	4.675871e-03
9.991391488517555e-01	2.164996e-03
1.000000000000000e+00	1.731531e-06
Step Information: R=300.7  (Step: 4/11)
0.000000000000000e+00	7.103105e-22
6.399999818995639e-08	-4.195894e-09
1.279999963799128e-07	-1.080942e-08
2.559999927598255e-07	-4.305098e-08
5.119999855196511e-07	-2.116673e-07
1.023999971039302e-06	-9.091831e-07
2.047999942078604e-06	-3.042421e-06
4.095999884157209e-06	-8.086290e-06
1.022769685746836e-04	-2.548584e-04
2.032857903074516e-04	-5.087111e-04
4.053034337729875e-04	-1.016415e-03
8.093387207040593e-04	-2.031664e-03
1.617409294566203e-03	-4.061031e-03
2.617409294566203e-03	-6.568676e-03
5.617409294566203e-03	-1.404282e-02
6.617409294566203e-03	-1.648317e-02
7.617409294566203e-03	-1.735092e-02
1.061740929456621e-02	-1.753089e-02
1.161740929456621e-02	-1.758619e-02
1.261740929456621e-02	-1.767254e-02
1.361740929456621e-02	-1.778726e-02
1.461740929456621e-02	-1.792859e-02
1.561740929456621e-02	-1.809543e-02
1.761740929456621e-02	-1.845448e-02
1.961740929456621e-02	-1.879831e-02
2.161740929456622e-02	-1.912625e-02
2.361740929456622e-02	-1.943747e-02
2.461740929456622e-02	-1.958629e-02
2.561740929456622e-02	-1.973105e-02
2.661740929456622e-02	-1.987072e-02
2.761740929456622e-02	-2.000606e-02
2.861740929456622e-02	-2.013610e-02
2.961740929456622e-02	-2.026156e-02
3.061740929456622e-02	-2.038140e-02
3.161740929456622e-02	-2.049661e-02
3.261740929456623e-02	-2.060599e-02
3.361740929456623e-02	-2.071031e-02
3.461740929456623e-02	-2.080869e-02
3.561740929456623e-02	-2.090179e-02
3.661740929456623e-02	-2.098875e-02
3.761740929456623e-02	-2.107023e-02
3.861740929456623e-02	-2.114541e-02
3.961740929456623e-02	-2.121492e-02
4.061740929456623e-02	-2.127796e-02
4.161740929456623e-02	-2.133518e-02
4.261740929456623e-02	-2.138579e-02
4.361740929456624e-02	-2.143045e-02
4.461740929456624e-02	-2.146840e-02
4.561740929456624e-02	-2.150027e-02
4.661740929456624e-02	-2.152537e-02
4.761740929456624e-02	-2.154431e-02
4.861740929456624e-02	-2.155643e-02
4.961740929456624e-02	-2.156235e-02
5.061740929456624e-02	-2.156142e-02
5.161740929456624e-02	-2.155429e-02
5.261740929456624e-02	-2.154032e-02
5.361740929456624e-02	-2.152018e-02
5.461740929456625e-02	-2.149324e-02
5.561740929456625e-02	-2.146018e-02
5.661740929456625e-02	-2.142040e-02
5.761740929456625e-02	-2.137460e-02
5.861740929456625e-02	-2.132217e-02
5.961740929456625e-02	-2.126384e-02
6.061740929456625e-02	-2.119901e-02
6.161740929456625e-02	-2.112843e-02
6.261740929456625e-02	-2.105150e-02
6.361740929456625e-02	-2.096898e-02
6.461740929456625e-02	-2.088030e-02
6.561740929456625e-02	-2.078622e-02
6.661740929456625e-02	-2.068616e-02
6.761740929456625e-02	-2.058093e-02
6.861740929456625e-02	-2.046991e-02
6.961740929456625e-02	-2.035394e-02
7.061740929456625e-02	-2.023240e-02
7.161740929456625e-02	-2.010615e-02
7.261740929456625e-02	-1.997456e-02
7.361740929456626e-02	-1.983849e-02
7.461740929456626e-02	-1.969730e-02
7.561740929456626e-02	-1.955190e-02
7.761740929456626e-02	-1.924731e-02
7.961740929456626e-02	-1.892566e-02
8.161740929456626e-02	-1.858780e-02
8.361740929456626e-02	-1.823452e-02
8.461740929456626e-02	-1.805204e-02
8.561740929456627e-02	-1.789333e-02
8.661740929456627e-02	-1.775755e-02
8.761740929456627e-02	-1.765029e-02
8.861740929456627e-02	-1.757279e-02
8.961740929456627e-02	-1.751195e-02
9.274240929456627e-02	-1.731453e-02
9.299240929456627e-02	-1.719955e-02
9.349240929456627e-02	-1.623145e-02
9.729629451547324e-02	-6.788663e-03
9.829629451547324e-02	-4.282402e-03
9.929629451547324e-02	-1.770238e-03
1.002962945154732e-01	7.420586e-04
1.012962945154732e-01	3.255234e-03
1.022962945154732e-01	5.763609e-03
1.062962945154732e-01	1.571873e-02
1.072962945154732e-01	1.732115e-02
1.102962945154733e-01	1.751318e-02
1.112962945154733e-01	1.756847e-02
1.122962945154733e-01	1.764227e-02
1.132962945154733e-01	1.774720e-02
1.142962945154733e-01	1.788049e-02
1.152962945154733e-01	1.803919e-02
1.182962945154733e-01	1.857282e-02
1.202962945154733e-01	1.891136e-02
1.222962945154733e-01	1.923372e-02
1.242962945154733e-01	1.953906e-02
1.252962945154732e-01	1.968500e-02
1.262962945154733e-01	1.982645e-02
1.272962945154733e-01	1.996306e-02
1.282962945154733e-01	2.009495e-02
1.292962945154733e-01	2.022176e-02
1.302962945154733e-01	2.034361e-02
1.312962945154733e-01	2.046017e-02
1.322962945154733e-01	2.057151e-02
1.332962945154733e-01	2.067736e-02
1.342962945154733e-01	2.077776e-02
1.352962945154733e-01	2.087246e-02
1.362962945154733e-01	2.096151e-02
1.372962945154733e-01	2.104466e-02
1.382962945154733e-01	2.112198e-02
1.392962945154733e-01	2.119321e-02
1.402962945154733e-01	2.125844e-02
1.412962945154733e-01	2.131743e-02
1.422962945154733e-01	2.137027e-02
1.432962945154733e-01	2.141675e-02
1.442962945154733e-01	2.145695e-02
1.452962945154733e-01	2.149069e-02
1.462962945154733e-01	2.151806e-02
1.472962945154733e-01	2.153889e-02
1.482962945154733e-01	2.155329e-02
1.492962945154733e-01	2.156111e-02
1.502962945154733e-01	2.156247e-02
1.512962945154733e-01	2.155725e-02
1.522962945154733e-01	2.154556e-02
1.532962945154733e-01	2.152731e-02
1.542962945154733e-01	2.150264e-02
1.552962945154733e-01	2.147145e-02
1.562962945154733e-01	2.143392e-02
1.572962945154733e-01	2.138995e-02
1.582962945154733e-01	2.133973e-02
1.592962945154733e-01	2.128320e-02
1.602962945154733e-01	2.122054e-02
1.612962945154733e-01	2.115170e-02
1.622962945154733e-01	2.107690e-02
1.632962945154733e-01	2.099607e-02
1.642962945154733e-01	2.090945e-02
1.652962945154733e-01	2.081700e-02
1.662962945154733e-01	2.071895e-02
1.672962945154733e-01	2.061527e-02
1.682962945154733e-01	2.050620e-02
1.692962945154733e-01	2.039160e-02
1.702962945154733e-01	2.027204e-02
1.712962945154733e-01	2.014719e-02
1.722962945154733e-01	2.001740e-02
1.732962945154733e-01	1.988265e-02
1.742962945154733e-01	1.974321e-02
1.752962945154733e-01	1.959902e-02
1.772962945154733e-01	1.929726e-02
1.792962945154733e-01	1.897828e-02
1.812962945154733e-01	1.864295e-02
1.832962945154733e-01	1.829209e-02
1.842962945154733e-01	1.811112e-02
1.852962945154733e-01	1.794215e-02
1.862962945154733e-01	1.779834e-02
1.872962945154733e-01	1.768142e-02
1.882962945154733e-01	1.759434e-02
1.892962945154733e-01	1.753483e-02
1.922962945154733e-01	1.735651e-02
1.932962945154733e-01	1.668404e-02
1.942625917254904e-01	1.434363e-02
1.972600598132499e-01	6.879829e-03
1.982600598132499e-01	4.372901e-03
1.992600598132499e-01	1.861716e-03
2.002600598132499e-01	-6.514280e-04
2.012600598132499e-01	-3.163808e-03
2.022600598132499e-01	-5.673203e-03
2.062600598132499e-01	-1.562993e-02
2.072600598132499e-01	-1.731435e-02
2.102600598132499e-01	-1.751146e-02
2.112600598132499e-01	-1.756618e-02
2.122600598132499e-01	-1.763928e-02
2.132600598132499e-01	-1.774266e-02
2.142600598132499e-01	-1.787542e-02
2.152600598132499e-01	-1.803281e-02
2.182600598132499e-01	-1.856674e-02
2.202600598132499e-01	-1.890554e-02
2.222600598132499e-01	-1.922820e-02
2.242600598132500e-01	-1.953384e-02
2.252600598132500e-01	-1.967964e-02
2.262600598132500e-01	-1.982155e-02
2.272600598132500e-01	-1.995805e-02
2.282600598132500e-01	-2.009039e-02
2.292600598132500e-01	-2.021712e-02
2.302600598132500e-01	-2.033942e-02
2.312600598132500e-01	-2.045590e-02
2.322600598132500e-01	-2.056770e-02
2.332600598132500e-01	-2.067349e-02
2.342600598132500e-01	-2.077435e-02
2.352600598132500e-01	-2.086901e-02
2.362600598132500e-01	-2.095851e-02
2.372600598132500e-01	-2.104164e-02
2.382600598132500e-01	-2.111939e-02
2.392600598132500e-01	-2.119062e-02
2.402600598132500e-01	-2.125629e-02
2.412600598132500e-01	-2.131529e-02
2.422600598132500e-01	-2.136858e-02
2.432600598132500e-01	-2.141507e-02
2.442600598132500e-01	-2.145572e-02
2.452600598132500e-01	-2.148947e-02
2.462600598132500e-01	-2.151729e-02
2.472600598132500e-01	-2.153814e-02
2.482600598132500e-01	-2.155299e-02
2.492600598132500e-01	-2.156084e-02
2.502600598132499e-01	-2.156264e-02
2.512600598132499e-01	-2.155745e-02
2.522600598132499e-01	-2.154620e-02
2.532600598132499e-01	-2.152798e-02
2.542600598132500e-01	-2.150375e-02
2.552600598132500e-01	-2.147259e-02
2.562600598132500e-01	-2.143549e-02
2.572600598132500e-01	-2.139155e-02
2.582600598132500e-01	-2.134177e-02
2.592600598132500e-01	-2.128525e-02
2.602600598132500e-01	-2.122303e-02
2.612600598132500e-01	-2.115420e-02
2.622600598132500e-01	-2.107982e-02
2.632600598132500e-01	-2.099899e-02
2.642600598132500e-01	-2.091281e-02
2.652600598132500e-01	-2.082034e-02
2.662600598132500e-01	-2.072272e-02
2.672600598132500e-01	-2.061900e-02
2.682600598132500e-01	-2.051036e-02
2.692600598132500e-01	-2.039572e-02
2.702600598132500e-01	-2.027659e-02
2.712600598132500e-01	-2.015167e-02
